seed,depth,knn,local_gap,boundary
2,6.419598531899349,0.026860676634349222,0.014306700260288928,0.04124978154819853
2,6.433035489590553,0.028892643891339442,0.017824652747299052,0.06543550112544766
2,6.656278957426772,0.030838701819862903,0.013611949127950232,0.07689908704279663
2,6.313501242642963,0.0333201961577282,0.025621659455444548,0.09265939938134812
2,7.035542827393364,0.029342863697581677,0.020496632823664,0.12814240595368573
2,7.4906958498108915,0.029342863697581677,0.00582874570109293,0.13365266502867612
2,7.049724921975543,0.03172885330178117,0.018654991726257522,0.1397998973558716
2,6.237899900481821,0.044193953751909,0.03126814683984075,0.17096264848119117
2,6.100871024340109,0.05547765915235161,0.0397023952155751,0.2023361910355531
2,6.565903249923239,0.04625513187542861,0.03338184282202468,0.25036743891234137
2,7.076328997508238,0.04179037090127426,0.017696964631446654,0.26909987667960245
2,7.218684039984619,0.0402420470542019,0.015490408135894557,0.2857613681752347
2,6.872068882735285,0.0402420470542019,0.029575965916003644,0.30008069295139156
2,6.8548304463501815,0.04133879343061271,0.030682116564081457,0.34491330000724196
2,7.324637879269504,0.035415670937137475,0.015495196769756248,0.3614449260795545
2,7.243606343381232,0.029632163950257483,0.019327891290534166,0.37590369354675446
2,7.351669735923212,0.029632163950257483,0.017521002002009956,0.4001007086606228
2,7.5979999576938475,0.031542536464342075,0.009637812256409167,0.41094569755077437
2,7.1207940921309,0.034914790713408785,0.026947141166826116,0.41937633317344114
2,6.234776374829163,0.05348417626590894,0.029925520717208276,0.4648399798844266
2,5.9492996351063745,0.06499409204465381,0.07734152848168607,0.4792273746078577
2,5.976859207720684,0.044677702180367575,0.08075716596599797,0.38047696315220125
2,6.903357858221101,0.027702766426723667,0.019069083761819483,0.35925829346014637
2,8.00443262966369,0.02042647961138764,0.010566578262525828,0.3423387956285623
2,8.233208806706559,0.01874101613400061,0.006437962992230539,0.3381251369350947
2,7.741133554320581,0.01874101613400061,0.014156963871915451,0.3294628696441012
2,8.192614266219978,0.019561407147982334,0.011359901562832952,0.3098112091912638
2,8.269295540643514,0.019561407147982334,0.008292682274885554,0.3067430665184353
2,7.722037912317848,0.022439419783821912,0.013559898823907623,0.2932258446414927
2,7.5246267358993455,0.025776567863766718,0.01612745585945735,0.27962326887062006
2,7.247450503254964,0.0316461015210175,0.019660094815729945,0.260970932922578
2,7.127972581063066,0.033099333910311904,0.020441636329427804,0.24030307923916017
2,7.217042395765333,0.03637712302183127,0.016185220929455735,0.2200876602637224
2,6.9536788876703515,0.03637712302183127,0.025124313509893192,0.2079326373802487
2,7.099535957490822,0.030799383933821912,0.023114125344064596,0.169839033243936
2,7.424273529692184,0.027545525313095308,0.010389291719291815,0.1617043866921195
2,7.177236852158245,0.023133148954323723,0.014820487356946577,0.14906044980535238
2,7.088602662534818,0.023133148954323723,0.014217940419051722,0.13206341197822635
2,7.116969921754295,0.02770868615871469,0.00990663397695618,0.12062456896724894
2,6.56295986863946,0.03398879848918501,0.0319330880215844,0.11225014402431399
2,5.721091808531206,0.029086148226320586,0.03607747390806981,0.05675839292408014
2,6.721989765912648,0.015755590853595968,0.011209648763071511,0.040095196208174366
2,7.280736658513071,0.013453150529501069,0.00500189774174703,0.034339095397937114
2,7.198516045676347,0.013453150529501069,0.0055753670153882995,0.030091400724680306
2,6.559149860824271,0.014138032234557164,0.009722115466917425,0.023188361367160515
3,5.6958540634766335,0.04563925540734317,0.02462086961291081,0.056380556851917216
3,5.810843882368582,0.04563925540734317,0.028263514096736185,0.0751277441529709
